Druid,SourceID,Accession_number,Title,Location,Map_number,Extent,Dimensions,Form,Abstract,Place,Place_authorityURI,Place_URI,DateCreated,DateCreated_end,Date_qualifier,Genre,Genre_authority,Genre_URI,purls,Auth. done,Name1,INITIALS/STATUS,Name 1 notes,Name1_type,Name1_authority,Name1_URI,Role1,Role1_authority,Role1_URI,Name2,INITIALS/STATUS,Name2 notes,Name2_type,Name2_authority,Name2_URI,Role2,Role2_authority,Role2_URI,Name3,Name3 notes,Name3_type,Name3_authority,Name3_URI,Role3,Role3_authority,Role3_URI,Subject_Name3,INITIALS/STATUS,Name3 notes,Subject_Name3_type,Subject_Name3_authority,Subject_Name3_URI,Subject_Name4,INITIALS/STATUS,Subject_Name4_type,Subject_Name4_authority,Subject_Name4_URI,Subject_Name5,INITIALS/STATUS,Subject_Name5_type,Subject_Name5_authority,Subject_Name5_URI,Subject_Name6,INITIALS/STATUS,Subject_Name6_type,Subject_Name6_authority,Subject_Name6_URI,Subject_Name7,INITIALS/STATUS,Name7 notes,Subject_Name7_type,Subject_Name7_authority,Subject_Name7_URI,Subject_Name8,INITIALS/STATUS,Name8 notes,Subject_Name8_type,Subject_Name8_authority,Subject_Name8_URI,Topic1,Topic2,Topic3,Topic4,Series,Location_topic,Location_topic_tag,Location_topic_authority,Location_topic_URI,Location_topic2,Location_topic2_tag,Location_topic2_authority,Location_topic2_URI,Location_topic3,Location_topic3_tag,Location_topic3_authority,Location_topic3_URI,Location_topic4,Location_topic4_tag,Location_topic4_authority,Location_topic4_URI,Geographic1,,Geographic1_authority,Geographic1_URI,Geographic1_coordinates,west_bc,south_bc,east_bc,north_bc,Geographic2,Geographic2_authority,Geographic2_URI,Geographic3,,Geographic3_authority,Geographic3_URI,Geographic4,,Geographic4_authority,Geographic4_URI,Geographic5,,Geographic5_authority,Geographic5_URI,Geographic6,Geographic6_authority,Geographic6_URI,Geographic7,Geographic7_authority,Geographic7_URI,Geographic8,Geographic8_authority,Geographic8_URI,Geographic9,Geographic9_authority,Geographic9_URI,Geographic10,Geographic10_authority,Geographic10_URI,Geographic11,Geographic11_authority,Geographic11_URI,Geographic12,Geographic12_authority,Geographic12_URI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mb706rf2084,sc1049_m529,,Plat of the property of E. Clogenson,Box D2,M529,,18.75 x 24.5 in.,"ink on linen, in mylar","“The tracts numbered from ‘27 to 46’ and from ‘53 to 65’ inclusive, are a part of the so-called ‘Mayfield 20 acre lots.’”",,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mb706rf2084,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clogenson, Eugénie",gdg/5/1/2015,http://www.pastheritage.org/Articles/EsconditeMF.html,personal,naf,http://id.loc.gov/authorities/names/no2015057017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Mayfield (Calif.), ,lcsh,http://id.loc.gov/authorities/names/no2015055932,"(W 122°10'02""--W 122°06'16""/N 37°26'56""--N 37°24'51"")",-122.167394,37.414176,-122.104582,37.449017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zz223bn3538,sc1049_m530,,"Palo Alto Quadrangle, California:  Topographic sheet.  U.S. Geological Survey, R.B. Marshall, topographer. Reprint of the 1899 edition.",Box C2,M530,1 sheet,17 x 20 in.,printed,,,,,1944,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/zz223bn3538,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,"(W 122°10'38""--W 122°07'23""/N 37°27'15""--N 37°24'24"")",-122.177413,37.406803,-122.123171,37.454413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dt528zj8565,sc1049_m532,,"Map of land at Menlo Park belong to John T. Doyle, Eugene Casserly, Jos. A. Donohue, H.H. Haight & others",Map case,M532,,,,"Area bordered by Middle[field] Road, Encinal Avenue, and County Road [El Camino]",,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/dt528zj8565,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doyle, John T. (John Thomas), 1819-1906",gdg/5/1/2015,http://id.loc.gov/authorities/names/nr95025457.html,personal,naf,http://id.loc.gov/authorities/names/nr95025457.html,"Haight, Henry H., 1825-1878", ,personal,naf,http://id.loc.gov/authorities/names/n93033470.html,,,,,,,,,,,"Casserly, Eugene",,,personal,naf,http://id.loc.gov/authorities/names/n89617222,"Donohoe, Jos. A.",gdg/5/11/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015057241,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Menlo Park (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81024722,"(W 122°13'43""--W 122°07'15""/N 37°30'26""--N 37°25'06"")",-122.228677,37.418539,-122.121062,37.507323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr927mv8096,sc1049_m535,,"[Santa Clara County].  Shows Stanford, Palo Alto, Mayfield, Mountain View and specific lots/tracts within.  Bottom half missing.",Box D2,M535,1 sheet,25.5 x 19 inches,Print glued on cloth,has Planning Office stamp on it,,,,1910,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/vr927mv8096,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Stanford (Calif.),,lcsh,http://id.loc.gov/authorities/names/n50046557,"(W 122°12'08""--W 121°12'29""/N 37°29'04""--N 36°53'38"")",-122.202476,36.894155,-121.208178,37.484637,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,Mayfield (Calif.), ,lcsh,http://id.loc.gov/authorities/names/no2015055932,Mountain View (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81071485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vp783nb0242,sc1049_m536,,"[Greystone] Quarry Area, Geology and Topography, L.S.J.U. Geological Survey. Surveyed by A. W. Ambrose, C. H. Beal and W. F. Dietrich.",Box B1,M536,6 sheets,,photocopies,"2 maps (536a and 536b), and 4 pages of accompanying text (536c).  Maps originally done as part of summer geology course.  [originals still with earth sciences? ]",,,,1912-07,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/vp783nb0242,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ambrose, A. W. (Arthur Warren), 1889-1952",gdg/5/1/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015057234,"Beal, Carl H. (Carl Hugh), 1889-1946", ,personal,naf,http://id.loc.gov/authorities/names/nr98004316.html,"Dietrich, W. F. (Waldemar Fenn), 1892-",gdg/5/1/2015,personal,naf,http://id.loc.gov/authorities/names/no2015057283,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,New Almaden (Calif.),,lcsh,http://id.loc.gov/authorities/names/n2006072854,"(W 121°50'12""--W 121°48'17""/N 37°11'05""--N 37°10'01"")",-121.836793,37.167166,-121.804778,37.184947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nt221kn6118,sc1049_m540,,Acreage Table of Lot Areas in Santa Clara County. [Partial copy of larger map; shows Mayfield lots and Sunnyside addition.],Box B2,M540,1 sheet,14 x 19 in.,neg. photostat copy,,,,,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/nt221kn6118,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Mayfield (Calif.), ,lcsh,http://id.loc.gov/authorities/names/no2015055932,"(W 122°12'08""--W 122°05'12""/N 37°27'56""--N 37°17'07"")",-122.202476,37.285346,-122.086779,37.465586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt670xp0360,sc1049_m541,,Map showing proposed extension of Palo Alto Avenue across the Southern Pacific Railroad Company’s Right of Way and Stanford Estate to the San Francisco and San Jose Road.,Box D2,M541,1 sheet,29 x 17.5 in.,print - blue ink on white,"Removed from SC027, Box 6, folder 5.  Shows area bounded by Alma, University Ave., El Camino, and the creek.",,,,1911-02,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pt670xp0360,yes,"Byxbee, J.F., Jr., 1877 or 1878-1947",hkt / 5/7/2015,http://archives.pahistory.org/cdm4/results.php?CISOOP1=any&CISOBOX1=Byxbee&CISOFIELD1=CISOSEARCHALL&CISOOP2=all&CISOBOX2=byxbee%2C+john+f&CISOFIELD2=subjec&CISOROOT=/PAHA&t=s,personal,naf,http://id.loc.gov/authorities/names/no2015061478,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University El Camino Real--Maps Real,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,"Alma Street (Palo Alto, Calif.)",,local,,"(W 122°10'30""--W 122°09'21""/N 37°27'05""--N 37°26'35"")",-122.1751356,37.44319401,-122.1561027,37.4514392,,,,,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
td054yd2516,sc1049_m542,2005315,Map of San Francisco Gray Line Tour Routes. From San Francisco Hotel Greeters Guide August 1948.,Box A1,M542,1 sheet,11.5 x 9 in.,printed,,,,,1948,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/td054yd2516,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,San Francisco (Calif.),,lcsh,http://id.loc.gov/authorities/names/n79018452,"(W 122°32'03""--W 122°21'16""/N 37°49'03""--N 37°39'46"")",-122.534424,37.662902,-122.354694,37.817574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb297sh0179,sc1049_m543,2007008,"Camp Fremont, Menlo Park, 20th National Guard Infantry Division Camp, Nov. 15, 1917 [photocopy of original in U. S. Army Archives",Box C2,M543,1 sheet,,printed copy,,,,,1917,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/fb297sh0179,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Camp Fremont (Calif.),,lcsh,http://id.loc.gov/authorities/names/no2010084251,"(W 122°11'02""--W 122°10'52""/N 37°27'18""--N 37°27'08"")",-122.183961,37.45242002,-122.181263,37.45511798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hq651gn3672,sc1049_m544,2007008,"Camp Fremont, Palo Alto, [photocopy of original in U. S. Army Archives] - map of SU/Palo Alto/Menlo Park showing location of Camp Fremont on either side of San Francisquito creek (SU and Menlo Park)",Box C2,M544,1 sheet,,printed copy,,,,,1917,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/hq651gn3672,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miscellaneous Stanford University Maps (mostly non-campus),,,,,,,,,,,,,,,,,Camp Fremont (Calif.),,lcsh,http://id.loc.gov/authorities/names/no2010084251,"(W 122°11'02""--W 122°10'52""/N 37°27'18""--N 37°27'08"")",-122.183961,37.45242002,-122.181263,37.45511798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
br381kj4872,sc1049_m600,,"Inner quadrangle, front portions of outer quadrangle completed when map drawn; identifies departments in each structure, locates faculty residences and fraternal houses and identifies occupants.",Box D3,M600,,16 x 22 in.,ink on paper,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1899,1902,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/br381kj4872,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Quad--Maps, Stanford University Faculty housing--Maps, Stanford University Fraternities--Maps,Stanford University Campus--Maps,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,, ,,,"(W 122°10'30""--W 122°09'49""/N 37°26'02""--N 37°25'23"")",-122.175073,37.423177,-122.163877,37.434086,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vh080xq4637,sc1049_m601,,"Stanford University, California Civilian Defense areas for use of air raid wardens.",Box C2,M601,,18 x 22 in.,black and white printed map,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1941,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/vh080xq4637,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,United States. Office of Civilian Defense,hkt / 5/12/2015,http://www.oac.cdlib.org/findaid/ark:/13030/kt1489r634/entire_text/,corporate,naf,http://id.loc.gov/authorities/names/n82127226,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xj826wf6640,sc1049_m602,,"Map, Leland Stanford Junior University and campus.",Map case Na1,M602,,30 x 58 in.,,"Date may be after earthquake but still shows buildings destroyed in 1906.; Map identifies departments in buildings, faculty in residences and fraternal houses.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1910,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/xj826wf6640,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Faculty housing--Maps, Stanford University Fraternities--Maps,Stanford University Campus--Maps,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv323sj2080,sc1049_m603,,"No title, date, or other identifying information.  University land identified as Leland Stanford University Trust.",Map case Na1,M603,,21 x 23 in.,,Original Palo Alto shown as University Park.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1889,,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pv323sj2080,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Lands--Maps,,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°11'28""--W 122°08'58""/N 37°26'36""--N 37°24'22"")",-122.175073,37.423177,-122.163877,37.434086,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fn144gq6428,sc1049_m604,,"Map of Arboretum, L.S.J.U.",Map case Na2,M604,,23 1/2 x 30 in.,blueprint,"Traced in March, 1916.; Scale 1” = 250” not accurate.; Sections of campus land numbered on copy 1.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1916-03,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/fn144gq6428,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University. Arboretum ,"rjr, done 4/29/15",,corporate,naf,http://id.loc.gov/authorities/names/no2015056971,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'55""--W 122°09'22""/N 37°26'36""--N 37°25'00"")",-122.182194,37.416838,-122.156341,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fn144gq6428,sc1049_m604,,"Map of Arboretum, L.S.J.U.",Map case Na2,M604,,30 x 24 in.,ink on linen,"Traced in March, 1916.; Scale 1” = 250” not accurate.; Shows location of Dr. Jordan’s house.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1916-03,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/fn144gq6428,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University. Arboretum,"rjr, done 4/29/15",,corporate,naf,http://id.loc.gov/authorities/names/no2015056971,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'55""--W 122°09'22""/N 37°26'36""--N 37°25'00"")",-122.182194,37.416838,-122.156341,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ry572zn6017,sc1049_m605,,"Planting scheme for sunken panels, main building group, Stanford University.  G.A. Dailey, landscape engineer.",Map case Na2,M605,,27 x 31 in.,blueprint,"Detailed planting key for oval facing main quad, showing proposed oval pool.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1890,1899,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/ry572zn6017,yes,"Dailey, Gardner A., 1895-1967",hkt / 5/7/2015,moved from subject name to creator,personal,naf,http://id.loc.gov/authorities/names/no2009026502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'19""--W 122°10'00""/N 37°25'57""--N 37°25'37"")",-122.1720285,37.42710332,-122.1667973,37.43275804,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,"Oval (Stanford, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fm302vd1296,sc1049_m606,,Planting scheme for Arboretum,Map case Na2,M606,,18 x 38 1/2 in.,,Each tree located and identified for area around Palm Drive.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/fm302vd1296,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University. Arboretum,,,corporate,naf,http://id.loc.gov/authorities/names/no2015056971,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'55""--W 122°09'22""/N 37°26'36""--N 37°25'00"")",-122.182194,37.416838,-122.156341,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gj988cp0128,sc1049_m607,,Planting Scheme for Arboretum,Map case Na2,M607,,18 x 35 in.,,Each tree located and identified for area around Palm Drive.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/gj988cp0128,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University. Arboretum,,,corporate,naf,http://id.loc.gov/authorities/names/no2015056971,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'55""--W 122°09'22""/N 37°26'36""--N 37°25'00"")",-122.182194,37.416838,-122.156341,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mm510br3494,sc1049_m608,,[Planting scheme on Serra Street between Lomita and Palou].,Box D3,M608,,18 x 29 in.,blue line copy,Each tree located and identified.; Landscaping,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mm510br3494,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'24""--W 122°10'09""/N 37°26'04""--N 37°25'13"")",-122.1735249,37.4205443,-122.1694224,37.4344909,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kd626nw9898,sc1049_m609,,"Planting scheme for trees (1964-67-79-72) on Campus Drive - Serra St. to Escondido Rd.  Stanford University.  W.E. Parker, Arborist.",Box A1,M609,,11 x 17 in.,,Each tree located and identified.; Landscaping; Arboretum,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/kd626nw9898,yes,"Parker, W. E. (William E.), 1912-1993",gdg/5/6/2015,Name was originally mapped as subject but that does not appear to be correct,personal,naf,http://id.loc.gov/authorities/names/no2015060452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'24""--W 122°09'33""/N 37°25'48""--N 37°25'13"")",-122.1735249,37.4205443,-122.1593158,37.43014597,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db490cq2527,sc1049_m620,,Stanford Linear Accelerator.  Schematic site plan.,Box A1,M620,,11 x 14 in.,,Proposed development of Stanford lands indicated.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1960,1969,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/db490cq2527,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,SLAC National Accelerator Laboratory,,,corporate,naf,http://id.loc.gov/authorities/names/no2012015597,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University SLAC--Maps,,,,Miscellaneous Stanford University Campus Maps,,,,,,,,,,,,,,,,, , , ,,"(W 122°12'24""--W 122°12'14""/N 37°25'09""--N 37°24'59"")",-122.206737,37.41650202,-122.204039,37.41919998,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
